5/10/11	LEY ESPECIAL SOBRE DELITOS COMETIDOS CON EL USO DE LAS TECNOLOGÍAS	La presente ley tiene por objeto la protección integral de los sistemas que utilicen tecnologías de información, definir nuevas figuras delictivas, definir algunos alcances sobre el Secreto de las Comunicaciones y Secreto Bancario, con la finalidad de facilitar el acceso de la información y otorgar facultades a la Policía Nacional del Perú y Ministerio Público durante la investigación de hechos delictuosos.	60
5/10/11	CÓDIGO PROCESAL PENAL D.LEG. 957/MODIFICA ARTÍCULOS	Se propone modificar el inciso 2 de los artículos 60 y 61, y los incisos 1, 2 y 3 del artículo 65; inciso 2 del artículo 173; inciso 3 del artículo 223, inciso 1 del artículo 269°, inciso 1 del artículo 322, inciso 1 del artículo 330, inciso 2 del artículo 332, inciso 1 artículo 337 del Código Procesal Penal.	60
4/10/11	CÓDIGO CIVIL 382°/PROHIBICIÓN DE PLURALIDAD DE ADOPTANTES	Propone modificar el artículo 382º del Código Civil, referente a que nadie puede ser adoptado por más de una persona, a no ser por los cónyuges o por parejas que conformen una unión de hecho, que reúna las condiciones establecidas en el artículo 326º del Código Civil.	60
09/14/11	RESOLUCIÓN LEGISLATIVA QUE MODIFICA ART° 24° DEL REGLAMENTO DEL CONGRESO	Resolución Legislativa que modifica el artículo 24° del Reglamento del Congreso de la República, referente a que las sanciones contempladas en los incisos b) y c) del artículo 24° deben aplicarse en sesión pública.	60
09/14/11	CÓDIGO:PENAL/MODIFICA NUMERAL 11 DEL ARTÍCULO 20° DEL..	Propone modificar el númeral 11 del artículo 20° del Código Penal, referente que esta exento de responsabilidad penal, el personal de las Fuerzas Armadas y de la Policía Nacional, que en el cumplimiento de su deber y uso de sus armas en forma reglamentaria, cause lesiones o muerte.	60
6/9/11	INSTITUTO DEL CAFÉ DE CAJAMARCA/LEY DE CREACIÓN DEL...	Créase el Instituto del Café de Cajamarca como organismo dependiente del gobierno Regional de Cajamarca, el mismo que será una persona jurídica de Derecho Público y goza de autonomía técnica, económica, presupuestaria y administrativa bajo el régimen laboral privad	60
6/9/11	RESOLUCIÓN LEGISLATIVA MODIFICA ART° 91°INCISO B)DEL REGLAMENTO/CONTROL POLÍTICO	Propone modificar el artículo 91° inciso b) del Reglamento del Congreso, referido al control político de los Decretos de Urgencia.	60
5/9/11	RESPONSABILIDAD FISCAL/LEY SOBRE...	Propone establecer las responsabilidades y sanciones por el incumplimiento de las Reglas Fiscales contenidas en la Ley N° 27245, Ley de Responsabilidad y Transparencia Fiscal y sus modificatorias.	60
5/9/11	REGISTRO NACIONAL FORENSE DE PERFILES GENÉTICOS/CREA EL...	Propone declarar de necesidad pública e interés nacional la creación del Registro Nacional Forense de Perfiles Genéticos para fines de investigación y persecución de delito graves en los que la evidencia biológica sea necesaria para probar la verdad en juicio.	60
2/9/11	REGIÓN ICA/EJECUCIÓN DE PROYECTOS HÍDRICOS MEDIANTE LA CONSTRUCCIÓN DE CANALES	Declárese de interés y necesidad pública la ejecución de Proyectos Hídricos mediante la construcción de cinco canales de irrigación para la Región Ica, siendo ellos el canal de Lanchas, Pisco-Villacurí, Ingahuasi, Santa Cruz y el de Palpa-Visca	60
08/22/11	LEY QUE AUTORIZA LA INTERVENCIÓN DE LAS FF.AA. EN LA LUCHA CONTRA EL NARCOTRÁFICO..	Propone la presencia de las Fuerzas Armadas en zonas declaradas en emergencia estén o no a cargo del control del orden interno, éstas están facultadas para perseguir y detener a los implicados en actividades relativas al delito de tráfico ilícito de drogas, debiendo poner de inmediato a los detenidos a disposición de la dependencia policial pertinente más cercana	60
08/22/11	LEY QUE MODIFICA EL DECRETO LEGISLATIVO N° 105	Propone modificar los artículos 3°, 4° y 6° del Decreto Legislativo N° 1057, reconoce derechos laborales al personal CAS	60
08/22/11	SEGURIDAD CIUDADANA/SANCIÓN A LAS AUTORIDADES QUE NO INSTALEN NI CONVOQUEN A ...	Propone imponer sanción a las autoridades que no instalen ni convoquen a Consejo de Seguridad Ciudadana	60
08/22/11	CÓDIGO PENAL 194°, 195°/DELITO DE RECEPTACIÓN	Propone modificar los artículos 194° y 195° del Código Penal, sobre el delito de receptación con penas mas severas así como a los reincidentes.	60
08/22/11	CONSEJO NACIONAL DE POLÍTICA CRIMINAL-CONAPOC/LEY QUE CREA...	Propone crear el Consejo Nacional de Política Criminal (CONAPOC) que es el máximo organismo encargado de la formulación, conducción y evaluación de la Política Criminal del Estado.	60
08/22/11	POLICÍA NACIONAL/REGULA EL EMPLEO DE LA FUERZA POR PARTE DEL PERSONAL....	Propone establecer el marco legal que permita el empleo de la fuerza por parte del personal de la Policía Nacional en cumplimiento del ejercicio de su finalidad constitucional de preservar el orden interno.	60
10/11/11	REGIÓN PUNO/CREA EL CONSERVATORIO DE MÚSICA DEL ALTIPLANO 'THEODORO VALCARCEL CABALLERO'	Propone declarar de interés nacional y necesidad regional la creación del Conservatorio de Música del Altiplano 'Theodoro Valcárcel Caballero', para la formación de profesionales especializados en música, formación de docentes en educación musical, y formación de artistas profesionales, independiente de la Escuela Superior de Formación Artística de Puno -ESFAP.	17
10/11/11	LEY DEL INSTITUTO NACIONAL DE INVESTIGACIÓN Y TECNOLOGÍA DEL AGUA	Propone crear el Instituto Nacional de Investigación y Tecnología del Agua, como Organismo Público Descentralizado adscrito al Ministerio del Ambiente, con personería jurídica de derecho público, con autonomía funcional, técnica, económica, administrativa y presupuestal.	17
7/11/11	LEY QUE INCORPORA INCISO F) AL ARTÍCULO 107 Y MODIFICA EL ARTÍCULO 114 DE LA LEY NÚM. 26859, LEY ORGÁNICA DE ELECCIONES, EVITANDO LA IMPUNIDAD DE CANDIDATOS A LA PRESIDENCIA Y VICEPRESIDENCIA DE LA REPÚBLICA COMO AL CONGRESO Y PARLAMENTO ANDINO, INVOLUCRADOS EN PROCESOS PENALES EN AGRAVIO DEL ESTADO	Se propone incorporar inciso f) al artículo 107 y modifica el artículo 114 de la Ley núm. 26859, Ley Orgánica de Elecciones, respecto a los impedimentos para postular a la Presidencia y Vicepresidencia de la República, como al Congreso y Parlamento Andino, involucrados en procesos penales en agravio del estado.	17
3/11/11	DECRETO:LEGISLATIVO 1057/DEROGA EL...	Propone derogar el Decreto Legislativo Nº 1057, que aprueba un régimen especial de contratación en el Sector Público.	17
3/11/11	SISTEMA NACIONAL DE COOPERACIÓN POPULAR/CREA	Propone una Ley que acerque el Estado a la comunidad rural y personas que viven alejadas de la economía regional y nacional, estableciendo las disposiciones que garantice la organización y funcionamiento del Sistema Nacional de Cooperación Popular descentralizado del Gobierno Nacional, Gobiernos Regionales y Gobiernos Locales.	17
3/11/11	LEY QUE CREA EL CANON DE LOS RECURSOS HÍDRICOS	Ley que crea el Canon de los Recursos Hídricos y regula su distribución en favor de los gobiernos regionales y gobiernos locales de las zonas donde es originario el Recurso Hídrico que se explota.	17
3/11/11	ESPECTÁCULOS DEPORTIVOS/LEY QUE PREVIENE Y SANCIONA CONDUCTAS VIOLENTAS EN..	Propone ley que tiene por objeto la creación, desarrollo, sanción y unificación a nivel nacional, de un sistema de educación y prevención de las conductas de violencia en eventos deportivos, para tal efecto comprometiendo a todas las partes intervinientes en el desarrollo de dicha actividad.	17
3/11/11	ZEEDEPUNO:L.28864/ESTRUCTURA DEL COMITÉ DE	Propone modificar el artículo 31º de la Ley Nº 28864, Ley de la Zona Económica Especial de Puno - ZEEDEPUNO, del Comité de Administración.(Proyecto actualizado por acuerdo del Consejo Directivo núm. 1883/2007-CR)	17
3/11/11	ZEEDEPUNO:L.28864/DETERMINACIÓN DE LÍMITES Y SEDES DE LA....	Propone modificar el artículo 3º de la Ley Nº 28864, Ley de la Zona Económica Especial de Puno - ZEEDEPUNO, referente a que los límites y sedes serán determinados por Dec. Sup. aprobado por el Consejo de Ministros. (Proyecto actualizado por acuerdo del Consejo Directivo núm. 1675/2007-CR)	17
3/11/11	ZEEDEPUNO:L.28864/MODIFICAR LEY QUE CREA ZONA	Propone modificar y complementar los artículos 1º, 3º, 5º, 31º, la Primera y Tercera Disposición Transitoria de la Ley Nº 28864, que crea la Zona Económica Especial de Puno, ampliando las actividades que se pueden desarrollar dentro de ella y crea una Zona Comercial en Puno. (Proyecto actualizado por acuerdo del Consejo Directivo núm. 102/2006-CR)	17
3/11/11	SERVICIO MILITAR L.29248/MODIFICA ART.2°,6° A LA LEY DEL...	Propone modificar los artículos 2° y 6° de la Ley N° 29248, Ley del Servicio Militar, que establece el servicio militar obligatorio para los casos de pandillas y crea el Programa 'Rescate Social'. (Proyecto actualizado por acuerdo del Consejo Directivo núm. 3707/2009-CR)	17
3/11/11	LEY QUE MODIFICA E INCORPORA UN ARTÍCULO EN EL D.L. N° 824 LEY DE LUCHA CONTRA..	Ley que modifica e incorpora un artículo en el Decreto Legislativo 824 Ley de Lucha Conta el Tráfico Ilícito de Drogas	17
3/11/11	SIMA PERÚ:CREA COMISIÓN TÉCNICA TRABAJADORES	Propone crear la Comisión Técnica encargada de revisar los expedientes de los trabajadores cesados de los Servicios Industriales de la Marina - SIMA PERÚ S.A. durante el año 1988, con la finalidad de otorgarles las medidas correctivas e indemnizatorias que les corresponda.(Proyecto actualizado por acuerdo del Consejo Directivo núm. 1117/2006-PE)	17
2/11/11	EDUCACIÓN L.28044/MODIFICA ART° 36°INCISO C) LEY GENERAL DE..	Propone modificar el artículo 36° inciso c) de la Ley N° 28044, Ley General de Educación y establece la formación pre-militar en la Educación Básica Regular.	17
2/11/11	FONDO:VIVIENDA.MIL.POL./APORTES DEL PERSONAL SEA VOLUNTARIO AL...	Propone modificar el inciso a) del artículo 3º de la Ley Nº 24686, Ley que crea el Fondo de Vivienda Militar Policial, en el sentido que el aporte del personal de las Fuerzas Armadas y de la Policía Nacional al Fondo de Vivienda Militar Policial tenga carácter voluntario a fin que dicho personal cuente con más recursos remunerativos de libre disposición.(Proyecto actualizado por acuerdo del Consejo Directivo núm. 2944/2008-CR)	17
2/11/11	PENSIONES:MILITAR-POLICIAL/REGULAR TRANSFERENCIA	Propone regular la transferencia de las aportaciones del Decreto Ley Nº 19990 de empleados del Sector Público Nacional (Proyecto actualizado por acuerdo del Consejo Directivo núm. 814/2006-CR)	17
2/11/11	LEY QUE MODIFICA LA LEY 29659/LEY QUE CREA LA UNIVERSIDAD NACIONAL	Propone modifcar la Ley Nro. 29702 y establece criterios para el pago de la bonificación a que se refiere el Decreto de Urgencia Nro. 037-9	17
10/21/11	REGIÓN CAJAMARCA:EJECUCIÓN DEL PROGRAMA DE MEDIANAS IRRIGACIONES EN..	Propone declarar de interés y necesidad pública la ejecución del programa de medianas irrigaciones en la Región Cajamarca.	17
10/20/11	REFORMA CONST.2°/DERECHO AL AGUA, COMO DERECHO FUNDAMENTAL	Propone incorporar el inciso 25 en el artículo 2° de la Constitución Política del Estado, el acceso al agua como derecho fundamental.	17
10/20/11	LEY DE RONDAS URBANAS	Ley de Rondas Urbanas	17
10/20/11	LEY QUE MODIFICA LA LEY N° 29702 Y ESTABLECE CRITERIOS PARA EL PAGO	Propone modifcar la Ley Nro. 29702 y establece criterios para el pago de la bonificación a que se refiere el Decreto de Urgencia Nro. 037-9	17
10/20/11	LEY QUE MODIFICA LA LEY DE PARTIDOS POLÍTICOS	Propone modificar el litreral b) del artículo 5° y el literal a) del artículo 17° de la Ley de Partidos Políticos.	17
11/10/11	DISTRITO ELECTORAL DE PERUANOS RESID. EN EL EXTRANJERO/CREA	Propone modificar el artículo 21° de la Ley N° 26859, Ley Orgánica de Elecciones, en el sentido de crear el Distrito Electoral residentes en el extranjero.	17
10/13/11	LEY DEL SERVICIO CIVIL DE GRADUANDOS EN PSICOLOGÍA PARA PREVENIR LA VIOLENCIA..	Propone crear el Servicio Civil de Graduandos SECIGRA -PSICOLOGÍA, que será prestado por los estudiantes de la facultad de Psicología de las universidades del país que cursen el último año de estudios profesionales en los plazos, modalidades y condiciones que establezca cada universidad	17
7/10/11	NUEVA LEY GENERAL DE VACUNAS	Propone derogar la Ley Nro. 29010, Ley General de Vacunas.	17
7/10/11	INSTITUTO:RADIO Y TELEVISIÓN/COMPOSICIÓN DEL CONSEJO	Propone incorporar un artículo 4º en el Dec. Leg. Nº 829, Ley que crea el Instituto Nacional de Radio y Televisión del Perú - IRTP.	17
7/10/11	ORGANISMOS:REGULADORES/MODIFICA ART.6º DE LEY	Propone modificar el artículo 6º de la Ley Nº 27332, Ley Marco de los Organismos Reguladores de la Inversión Privada en los Servicios Públicos, referente a la designación de los miembros del Consejo Directivo.	17
7/10/11	DESCENTRALIZACIÓN:L.27783/MODIFICA ART.34! DE LA LEY DE	Propone modificar el Artículo 34° de la Ley 27783, Ley de Bases de la Descentralización, que transfiere competencia y funciones del Gobierno Regional del Callao a la Municipalidad Provincia del Callao.	17
6/10/11	LEY DEL INSTITUTO DE INVESTIGACIONES DE LA AMAZONÍA PERUANA	Propone establecer la naturaleza jurídica, organización y funciones del Instituto de Investigaciones de la Amazonía Peruana (IIAP) y sus relaciones con los gobiernos regionales de la Amazonía y el Gobierno Nacional.	17
